city,name,price,enterprise,alias,string_len
西安,西安航天城,11208,其他,航天城,3
西安,中贸广场,17500,其他,中贸广场,4
西安,西岸国际花园西苑,14500,其他,西岸国际花园西苑,8
西安,金泰怡景花园,11644,其他,金泰怡景花园,6
西安,曲江明珠,12931,其他,曲江明珠,4
西安,华城泊郡,12058,其他,华城泊郡,4
西安,倚能维兰德小镇,9000,其他,倚能维兰德小镇,7
西安,汇鑫群贤北府,价格待定,其他,汇鑫群贤北府,6
西安,旺座曲江,18000,其他,旺座曲江,4
西安,九如御,11980,其他,九如御,3
西安,曲江龙邸,15000,其他,曲江龙邸,4
西安,曲江观山悦,12020,其他,曲江观山悦,5
西安,大明宫圣远广场,价格待定,其他,大明宫圣远广场,7
西安,唐韵三坊,10479,其他,唐韵三坊,4
西安,巨威大秦郡,价格待定,其他,巨威大秦郡,5
西安,瑞泰卡地亚,11142,其他,瑞泰卡地亚,5
西安,方舟国际,14242,其他,方舟国际,4
西安,哈佛印象,11711,其他,哈佛印象,4
西安,新长城,价格待定,其他,新长城,3
西安,盛城东星,10000,其他,盛城东星,4
西安,学院山,11037,其他,学院山,3
西安,子午美居,价格待定,其他,子午美居,4
西安,圣朗国际,价格待定,其他,圣朗国际,4
西安,澳城大厦,10000,其他,澳城大厦,4
西安,翡翠明珠,13805,其他,翡翠明珠,4
西安,铭城16号,11786,其他,铭城16号,5
西安,江林公园里,10282,其他,江林公园里,5
西安,高新逸品,13907,其他,高新逸品,4
西安,上上国际,12839,其他,上上国际,4
西安,中投国际,15000,其他,中投国际,4
西安,天浩上元郡,11998,其他,天浩上元郡,5
西安,增源航都绿洲,10000,其他,增源航都绿洲,6
西安,乐居都会,7142,其他,乐居都会,4
西安,曲江国际金融中心,16000,其他,曲江国际金融中心,8
西安,曲江银座,13000,其他,曲江银座,4
西安,曲江MINI公馆,10466,其他,曲江MINI公馆,8
西安,林河春天,6800,其他,林河春天,4
西安,荣禾云图中心,12000,其他,荣禾云图中心,6
西安,金色花语城,7916,其他,金色花语城,5
西安,碧玺华庭,9675,其他,碧玺华庭,4
西安,首府尚苑,价格待定,其他,首府尚苑,4
西安,长和上尚郡,11850,其他,长和上尚郡,5
西安,长安壹栋,12041,其他,长安壹栋,4
西安,新旅城,12528,其他,新旅城,3
西安,裕昌太阳城,13333,其他,裕昌太阳城,5
西安,竹园阳光嘉苑,10632,其他,竹园阳光嘉苑,6
西安,三民馨苑,6000,其他,三民馨苑,4
西安,馨雅园,8233,其他,馨雅园,3
西安,馨悦茗园,价格待定,其他,馨悦茗园,4
西安,金宇蓝苑,8525,其他,金宇蓝苑,4
西安,保利中达广场,12000,保利,中达广场,4
西安,经发新北居,3450,其他,经发新北居,5
西安,西港碧水湾,价格待定,其他,西港碧水湾,5
西安,紫荆花园,7339,其他,紫荆花园,4
西安,鸿基新城,4300,其他,鸿基新城,4
西安,泰华金贸国际,价格待定,其他,泰华金贸国际,6
西安,泽星大厦,14000,其他,泽星大厦,4
西安,禾盛京广中心,价格待定,其他,禾盛京广中心,6
西安,九形道,12127,其他,九形道,3
西安,朝阳新世界,10000,其他,朝阳新世界,5
西安,华侨城108坊,价格待定,其他,华侨城108坊,7
西安,文景广场,9600,其他,文景广场,4
西安,金品会展世界城,价格待定,其他,金品会展世界城,7
西安,上和城,9200,其他,上和城,3
西安,锦源汉序,9690,其他,锦源汉序,4
西安,浩林方里,11763,其他,浩林方里,4
西安,爱情公寓,9306,其他,爱情公寓,4
西安,璀璨上上城,价格待定,其他,璀璨上上城,5
西安,御锦城理想树,12000,其他,御锦城理想树,6
西安,易合坊,6500,其他,易合坊,3
西安,揽盛金广厦,9366,其他,揽盛金广厦,5
西安,雅逸新城,价格待定,其他,雅逸新城,4
西安,景都,10000,其他,景都,2
西安,尚邦25时区,9900,其他,尚邦25时区,6
西安,黎明风和庭院,9200,其他,黎明风和庭院,6
西安,巴黎大厦,6900,其他,巴黎大厦,4
西安,紫薇风尚,价格待定,其他,紫薇风尚,4
西安,佳和中心,20000,其他,佳和中心,4
西安,绿地海珀香庭,18864,绿地,海珀香庭,4
西安,启迪清扬时代,16000,其他,启迪清扬时代,6
西安,永恒大厦,10934,恒大,永厦,2
西安,首创富北高银,价格待定,首创,富北高银,4
西安,泽星雅龙湾,价格待定,其他,泽星雅龙湾,5
西安,隆基大厦,16800,其他,隆基大厦,4
西安,唐樾六和坊,11000,其他,唐樾六和坊,5
西安,华浮宫桂园,8900,其他,华浮宫桂园,5
西安,富尔顿国际财富中心,12500,其他,富尔顿国际财富中心,9
西安,九如居,6700,其他,九如居,3
西安,龙湖香醍西岸,14000,龙湖,香醍西岸,4
西安,珑月湾,8496,其他,珑月湾,3
西安,荣华碧水蓝庭,价格待定,其他,荣华碧水蓝庭,6
西安,数字生活,12230,其他,数字生活,4
西安,紫园sunny,价格待定,其他,紫园sunny,7
西安,龙泊湾,5663,其他,龙泊湾,3
西安,万科金域东郡,12000,万科,金域东郡,4
西安,万国远鉴名筑,10200,其他,万国远鉴名筑,6
西安,紫郡观澜,价格待定,其他,紫郡观澜,4
西安,唐宁国际,10833,其他,唐宁国际,4
西安,紫薇永和坊,18439,其他,紫薇永和坊,5
西安,辰宫双河湾,9000,其他,辰宫双河湾,5
西安,北岸,11364,其他,北岸,2
西安,华府御城,10000,其他,华府御城,4
西安,利君未来城,8000,其他,利君未来城,5
西安,西安印象,12857,其他,印象,2
西安,金辉高新云璟,15000,金辉,高新云璟,4
西安,当代上品湾ΜΟΜΛ,8500,其他,当代上品湾ΜΟΜΛ,9
西安,海纳汉唐御府,10629,其他,海纳汉唐御府,6
西安,华宇凤凰城,9623,其他,华宇凤凰城,5
西安,绿城新兴玉园,价格待定,绿城,新兴玉园,4
咸阳,朗诗渭城府,11300,其他,朗诗渭城府,5
咸阳,雅居乐北城雅郡,11500,雅居乐,北城雅郡,4
咸阳,双峰锦湖,13800,其他,双峰锦湖,4
咸阳,绿城春江花月,16500,绿城,春江花月,4
咸阳,百达悦府,10000,其他,百达悦府,4
咸阳,中洲蓝湖郡,14000,其他,中洲蓝湖郡,5
咸阳,書香河畔,16500,其他,書香河畔,4
咸阳,富怡花园,11500,其他,富怡花园,4
咸阳,天玺首府,11000,其他,天玺首府,4
咸阳,奥园璞樾ONE,23000,奥园,璞樾ONE,5
咸阳,乐华城香榭庄园,12000,其他,乐华城香榭庄园,7
咸阳,碧桂园秦都府,11800,碧桂园,秦都府,3
咸阳,林凯城,16000,其他,林凯城,3
咸阳,金方圆广场,17000,其他,金方圆广场,5
咸阳,旭光光明城,17000,其他,旭光光明城,5
咸阳,龙湖彩虹郦城,28000,龙湖,彩虹郦城,4
咸阳,天基源大厦,7900,其他,天基源大厦,5
咸阳,华福国际,9000,其他,华福国际,4
咸阳,林凯溢金湾,21500,其他,林凯溢金湾,5
咸阳,壹品蘭轩,9199,其他,壹品蘭轩,4
咸阳,融创御河宸院,12500,融创,御河宸院,4
咸阳,华泰玉景台,35000,其他,华泰玉景台,5
咸阳,长安尊品,25000,其他,长安尊品,4
咸阳,富力西安环球商贸港,9500,富力,环球商贸港,5
咸阳,橙天地文化中心,8500,其他,橙天地文化中心,7
咸阳,国润翠湖,17000,其他,国润翠湖,4
咸阳,中南菩悦东望中心,37000,其他,中南菩悦东望中心,8
咸阳,国润当代境MOMA,14500,其他,国润当代境MOMA,9
咸阳,绿地新里铂瑞公馆,12500,绿地,新里铂瑞公馆,6
咸阳,丝路金融中心,12500,其他,丝路金融中心,6
咸阳,金地乐华翰林艺境,13800,金地,乐华翰林艺境,6
咸阳,乐华城罗马假日公寓,8600,其他,乐华城罗马假日公寓,9
咸阳,中梁鎏金雲玺,20500,中梁,鎏金雲玺,4
咸阳,中天峯悦,14000,其他,中天峯悦,4
咸阳,云境天澄,12500,其他,云境天澄,4
咸阳,融城璟荟,7500,其他,融城璟荟,4
咸阳,科为城,18400,其他,科为城,3
咸阳,京基一品,9500,其他,京基一品,4
咸阳,金域咸阳,11000,其他,金域,2
咸阳,枫溪美郡,30000,其他,枫溪美郡,4
咸阳,天地源珺樾坊,10300,其他,天地源珺樾坊,6
咸阳,联诚国际,10500,其他,联诚国际,4
咸阳,日月公馆,12700,其他,日月公馆,4
咸阳,沣柳国际,13500,其他,沣柳国际,4
咸阳,清渭公馆,16000,其他,清渭公馆,4
咸阳,宝瑞阳光,10500,其他,宝瑞阳光,4
咸阳,中天宸悦,19500,其他,中天宸悦,4
咸阳,秦建东城丽景,8000,其他,秦建东城丽景,6
咸阳,成国右岸,9500,其他,成国右岸,4
咸阳,力高荣华君樾,15500,其他,力高荣华君樾,6
咸阳,伍峰骊园,5600,其他,伍峰骊园,4
咸阳,紫薇万科生活广场,9800,万科,紫薇生活广场,6
咸阳,南飞鸿云境澜湾,13500,其他,南飞鸿云境澜湾,7
咸阳,瑞闽第一城,6800,其他,瑞闽第一城,5
咸阳,锦源大厦,9500,其他,锦源大厦,4
咸阳,万丽花园,6000,其他,万丽花园,4
咸阳,陕西恒大国际健康城,6400,恒大,陕西国际健康城,7
咸阳,融创时光宸阅,22000,融创,时光宸阅,4
咸阳,金域云璟天樾,7200,其他,金域云璟天樾,6
咸阳,寰林广场,9000,其他,寰林广场,4
咸阳,国润丝路星曜,14000,其他,国润丝路星曜,6
咸阳,奥园誉景湾,8800,奥园,誉景湾,3
咸阳,天朗云熙,12600,其他,天朗云熙,4
咸阳,中天智汇港,11000,其他,中天智汇港,5
咸阳,阳光城壹号蔷薇溪谷,16000,阳光城,壹号蔷薇溪谷,6
咸阳,北宸天樾,13000,其他,北宸天樾,4
咸阳,融创西部湾,8300,融创,西部湾,3
咸阳,启迪国际城仕家汀舍,11000,其他,启迪国际城仕家汀舍,9
咸阳,白桦林印象,13500,其他,白桦林印象,5
咸阳,水悦澜岸,15000,其他,水悦澜岸,4
咸阳,力高御景湾,12000,其他,力高御景湾,5
咸阳,启迪国际城仕家,13000,其他,启迪国际城仕家,7
咸阳,绿地国宝21城,10500,绿地,国宝21城,5
咸阳,玖园SUNAC融创管理,10500,融创,玖园SUNAC管理,9
咸阳,中梁国宾府,10000,中梁,国宾府,3
咸阳,朗基龙堂,5500,其他,朗基龙堂,4
咸阳,星皓锦樾,14300,其他,星皓锦樾,4
咸阳,绿地西安世界中心,13000,绿地,世界中心,4
咸阳,中南菩悦东望府,18000,其他,中南菩悦东望府,7
咸阳,中旅海泉湾公馆,16000,其他,中旅海泉湾公馆,7
咸阳,绿地智创金融城,12500,绿地,智创金融城,5
咸阳,陕建沣渭壹号院,价格待定,其他,陕建沣渭壹号院,7
咸阳,加州壹号,价格待定,其他,加州壹号,4
咸阳,蓝光弘阳钰珑府,11000,蓝光,弘阳钰珑府,5
咸阳,沣西逸园,18000,其他,沣西逸园,4
咸阳,鑫苑又一程,10500,其他,鑫苑又一程,5
咸阳,祥力阳光时代,9500,其他,祥力阳光时代,6
咸阳,紫气东来,14000,其他,紫气东来,4
咸阳,颐和名居,价格待定,其他,颐和名居,4
咸阳,华府御园,8000,其他,华府御园,4
烟台,磁山温泉小镇,10100,其他,磁山温泉小镇,6
烟台,滨湖万丽,12500,其他,滨湖万丽,4
烟台,55淘公馆,9000,其他,55淘公馆,5
烟台,源山郡,20000,其他,源山郡,3
烟台,万光山海城,10500,其他,万光山海城,5
烟台,天籁中园,20000,其他,天籁中园,4
烟台,弘邦宝第,28000,其他,弘邦宝第,4
烟台,云顶蓝山,24000,其他,云顶蓝山,4
烟台,兴盛铭仕城,10000,其他,兴盛铭仕城,5
烟台,博源名都,10000,其他,博源名都,4
烟台,丰金天和新城,7500,其他,丰金天和新城,6
烟台,德蚨家园,11000,其他,德蚨家园,4
烟台,桦林彩雲城,9400,其他,桦林彩雲城,5
烟台,山水龙城天悦,12000,其他,山水龙城天悦,6
烟台,山语世家,13500,其他,山语世家,4
烟台,金象泰吉祥家园,12800,其他,金象泰吉祥家园,7
烟台,逸城山色,10700,其他,逸城山色,4
烟台,金桥澎湖湾,10300,其他,金桥澎湖湾,5
烟台,嵛景华城,11700,其他,嵛景华城,4
烟台,通用一城山河,7000,其他,通用一城山河,6
烟台,西竹源,9600,其他,西竹源,3
烟台,花半里,9200,其他,花半里,3
烟台,乡村记忆山水园,8300,其他,乡村记忆山水园,7
烟台,金象泰紫薇花园,8000,其他,金象泰紫薇花园,7
烟台,珑泉望园,7200,其他,珑泉望园,4
烟台,富丽花千树,7000,其他,富丽花千树,5
烟台,振华海滨假日花园,10500,其他,振华海滨假日花园,8
烟台,舒馨家苑,11500,其他,舒馨家苑,4
烟台,大华上海滩花园,11500,其他,大华滩花园,5
烟台,香橙珑樾,16000,其他,香橙珑樾,4
烟台,东陌堂如画,7700,其他,东陌堂如画,5
烟台,美航康悦城,12000,其他,美航康悦城,5
烟台,中正公馆,13000,其他,中正公馆,4
烟台,祥隆绿城诚园,33000,绿城,祥隆诚园,4
烟台,清泉山湖大院,340,其他,清泉山湖大院,6
烟台,意祥一品洋房,8300,其他,意祥一品洋房,6
烟台,开元盛世,13000,其他,开元盛世,4
烟台,天翔茗苑,8750,其他,天翔茗苑,4
烟台,龙泉御府,5500,其他,龙泉御府,4
烟台,建源山海龙城,8500,其他,建源山海龙城,6
烟台,光明海上海,10000,其他,光明海,3
烟台,东泰百合苑,6500,其他,东泰百合苑,5
烟台,龙泉温泉嘉苑,6500,其他,龙泉温泉嘉苑,6
烟台,富邦逅海小镇,7300,其他,富邦逅海小镇,6
烟台,海屿公元,7600,其他,海屿公元,4
烟台,智慧领域,8500,其他,智慧领域,4
烟台,天境昆嵛中国院子,11000,其他,天境昆嵛中国院子,8
烟台,丰金紫金山庄,9800,其他,丰金紫金山庄,6
烟台,天越湾,16000,其他,天越湾,3
烟台,招商马尔贝拉,10500,招商,马尔贝拉,4
烟台,中节能朗庭,10000,其他,中节能朗庭,5
烟台,中冶沁海云墅,8000,中冶,沁海云墅,4
烟台,龙燕东尚悦府,5700,其他,龙燕东尚悦府,6
烟台,香槟小镇状元府,12000,其他,香槟小镇状元府,7
烟台,米拉公寓,8600,其他,米拉公寓,4
烟台,蓝天城市大厦,7000,其他,蓝天城市大厦,6
烟台,37°假期温泉花园,5200,其他,37°假期温泉花园,9
烟台,天赐椿城欢乐颂,9600,其他,天赐椿城欢乐颂,7
烟台,大都汇公馆,14000,其他,大都汇公馆,5
烟台,吉安悦城,6700,其他,吉安悦城,4
烟台,城发泰颐新城,9800,其他,城发泰颐新城,6
烟台,祥隆上市里,35000,其他,祥隆上市里,5
烟台,龙湖葡醍海湾,6000,龙湖,葡醍海湾,4
烟台,保利爱尚海,10000,保利,爱尚海,3
烟台,长安1号中央广场,10000,其他,长安1号中央广场,8
烟台,融创迩海,7000,融创,迩海,2
烟台,东山名郡,24000,其他,东山名郡,4
烟台,祥隆蔷薇公馆,10000,其他,祥隆蔷薇公馆,6
烟台,东林伴山名郡,14000,其他,东林伴山名郡,6
烟台,永弘桃源里,9500,其他,永弘桃源里,5
烟台,山水龙城山湖郡,12500,其他,山水龙城山湖郡,7
烟台,梦马都,9500,其他,梦马都,3
烟台,翡翠康城,6700,其他,翡翠康城,4
烟台,新桥城市广场,11000,其他,新桥城市广场,6
烟台,万光中华城,16500,其他,万光中华城,5
烟台,华丽林溪湾,7500,其他,华丽林溪湾,5
烟台,飞龙金滩花园,14000,其他,飞龙金滩花园,6
烟台,建城丽都,10500,其他,建城丽都,4
烟台,佰和锦园,10000,其他,佰和锦园,4
烟台,鲁商公馆,17000,其他,鲁商公馆,4
烟台,万城华府,9700,其他,万城华府,4
烟台,银都宫馆,23000,其他,银都宫馆,4
烟台,正大隆泰大厦,9000,其他,正大隆泰大厦,6
烟台,东泰仕林首府,7500,其他,东泰仕林首府,6
烟台,百年万悦府,11000,其他,百年万悦府,5
烟台,香逸中央,10000,其他,香逸中央,4
烟台,业达江山,16800,其他,业达江山,4
烟台,国苑小区,6500,其他,国苑小区,4
烟台,万城澜郡,6300,其他,万城澜郡,4
烟台,东泰泰和府,11500,其他,东泰泰和府,5
烟台,碧桂园凤凰琉璃海,8200,碧桂园,凤凰琉璃海,5
烟台,海尔铭尚,7500,其他,海尔铭尚,4
烟台,悦岛蓝湾,6800,其他,悦岛蓝湾,4
烟台,盈科品园,17000,其他,盈科品园,4
烟台,万科翡翠长安,17000,万科,翡翠长安,4
烟台,国泰海韵华府,11500,其他,国泰海韵华府,6
烟台,恒达祥合院,16000,其他,恒达祥合院,5
烟台,金象泰梧桐墅,26000,其他,金象泰梧桐墅,6
烟台,仁隆大厦,10000,其他,仁隆大厦,4
烟台,凤璟苑,12000,其他,凤璟苑,3
烟台,佰和荣筑,16000,其他,佰和荣筑,4
烟台,泰生小镇,9600,其他,泰生小镇,4
烟台,名爵港湾,6800,其他,名爵港湾,4
烟台,宝龙海上仙街,18000,宝龙,海上仙街,4
烟台,半岛星河,8000,其他,半岛星河,4
烟台,茂源福城,8400,其他,茂源福城,4
烟台,居佳领海,8100,其他,居佳领海,4
烟台,海信岱岳府,15500,其他,海信岱岳府,5
烟台,天禧嘉园,7850,其他,天禧嘉园,4
烟台,富甲小区,13300,其他,富甲小区,4
烟台,逸城水岸,8500,其他,逸城水岸,4
烟台,蓬莱碧桂园,7500,碧桂园,蓬莱,2
烟台,辉盛岚海,10500,其他,辉盛岚海,4
烟台,金地浅山艺境玺湖,11500,金地,浅山艺境玺湖,6
烟台,金象泰翰林苑,14800,其他,金象泰翰林苑,6
烟台,新城璞樾园著,18000,新城,璞樾园著,4
烟台,一格里小区,7500,其他,一格里小区,5
烟台,泰山府,8000,其他,泰山府,3
烟台,中国湾,7500,其他,中国湾,3
烟台,天泰城,15000,其他,天泰城,3
烟台,瑞东瑞学府,12800,其他,瑞东瑞学府,5
烟台,万科中南府,14500,万科,中南府,3
烟台,华星中瑞北欧公园,8500,其他,华星中瑞北欧公园,8
烟台,锦江山,13500,其他,锦江山,3
烟台,盛福苑,7800,其他,盛福苑,3
烟台,天泰学府壹号,8500,其他,天泰学府壹号,6
烟台,佳城北郡,4500,其他,佳城北郡,4
烟台,壹號院,8500,其他,壹號院,3
烟台,嘉安学府名庭,5500,其他,嘉安学府名庭,6
烟台,万源东方明珠,5500,其他,万源明珠,4
烟台,威德广场,5500,其他,威德广场,4
烟台,莱阳国际公馆,6200,其他,莱阳国际公馆,6
烟台,中高凤凰城,6200,其他,中高凤凰城,5
烟台,山水龙城,12600,其他,山水龙城,4
烟台,碧桂园凤凰壹号院,22000,碧桂园,凤凰壹号院,5
烟台,金铭紫宸山,8500,其他,金铭紫宸山,5
烟台,春霖悦园,6800,其他,春霖悦园,4
烟台,中瑞城,12500,其他,中瑞城,3
烟台,龙湖天钜商铺,价格待定,龙湖,天钜商铺,4
烟台,石药健康城公寓,6500,其他,石药健康城公寓,7
烟台,中正如意园,24000,其他,中正如意园,5
烟台,中梁樾山府,10500,中梁,樾山府,3
烟台,融创蓝天壹號,13500,融创,蓝天壹號,4
烟台,大商烟台城市乐园,15500,其他,大商城市乐园,6
烟台,万科翠湖山晓,13500,万科,翠湖山晓,4
烟台,中海长安云锦,15000,中海,长安云锦,4
烟台,丰金和悦城,7500,其他,丰金和悦城,5
烟台,鑫发小区,12000,其他,鑫发小区,4
烟台,辉盛岚湾,9400,其他,辉盛岚湾,4
烟台,绿地德迈珑璟台,9000,绿地,德迈珑璟台,5
烟台,新帝公馆,9280,其他,新帝公馆,4
烟台,祥隆中心,10000,其他,祥隆中心,4
烟台,天一仁和宸璟锦里,9500,其他,天一仁和宸璟锦里,8
烟台,富饶中心,价格待定,其他,富饶中心,4
烟台,金融国际大厦,价格待定,其他,金融国际大厦,6
烟台,润华大厦,8400,其他,润华大厦,4
烟台,业达智立方企业独栋,价格待定,其他,业达智立方企业独栋,9
烟台,烟台毅德城,价格待定,其他,毅德城,3
烟台,正海广场,10000,其他,正海广场,4
烟台,海信康桥郡商业广场,16000,其他,海信康桥郡商业广场,9
烟台,长寿城,7300,其他,长寿城,3
烟台,万行中心,价格待定,其他,万行中心,4
烟台,宏锦万花城,12000,其他,宏锦万花城,5
烟台,盛世观邸,价格待定,其他,盛世观邸,4
烟台,安德利花园,价格待定,其他,安德利花园,5
烟台,天成花苑,7300,其他,天成花苑,4
烟台,中盛国际,70-110,其他,中盛国际,4
烟台,鑫广环球中心,14000,其他,鑫广环球中心,6
烟台,海信波尔多小镇,价格待定,其他,海信波尔多小镇,7
烟台,东泰仕林院,价格待定,其他,东泰仕林院,5
烟台,万科城市之光商铺,8500,万科,城市之光商铺,6
烟台,丰金广场,价格待定,其他,丰金广场,4
烟台,御泰苑,9000,其他,御泰苑,3
烟台,安德利山水名郡,8700,其他,安德利山水名郡,7
烟台,蓬莱诚园,8800,其他,蓬莱诚园,4
烟台,中海紫御公馆,16000,中海,紫御公馆,4
烟台,中梁海志府,7500,中梁,海志府,3
烟台,泰晤士新城智谷别墅,8400,其他,泰晤士新城智谷别墅,9
烟台,观云山,16000,其他,观云山,3
烟台,山语墅,23000,其他,山语墅,3
烟台,创元世纪大厦,9100,其他,创元世纪大厦,6
烟台,蓝光雍锦锦湖,7000,蓝光,雍锦锦湖,4
烟台,天泰城幸福里,8100,其他,天泰城幸福里,6
烟台,业达E空间,9500,其他,业达E空间,5
烟台,辰源雅景,12000,其他,辰源雅景,4
烟台,仙鼎滨海城,5000,其他,仙鼎滨海城,5
烟台,浩岭湖健康小镇,8300,其他,浩岭湖健康小镇,7
烟台,恒大御山华府,12000,恒大,御山华府,4
烟台,海上明珠,19000,其他,海上明珠,4
烟台,泰鸿听澜湾,11500,其他,泰鸿听澜湾,5
烟台,龙门天玺,10000,其他,龙门天玺,4
烟台,海景星辰商务公寓,60,其他,海景星辰商务公寓,8
烟台,铂悦戴斯公馆,9000,其他,铂悦戴斯公馆,6
烟台,龙湖紫云台20,价格待定,龙湖,紫云台20,5
烟台,东方盛景,11000,其他,盛景,2
烟台,祥隆都会里,12000,其他,祥隆都会里,5
烟台,清泉山湖壹号,17000,其他,清泉山湖壹号,6
烟台,埃特银河翡翠,10800,其他,埃特银河翡翠,6
烟台,三水合一花园,10000,其他,三水合一花园,6
烟台,远洋东莱郡,14000,远洋,东莱郡,3
烟台,智慧源,价格待定,其他,智慧源,3
烟台,万寿儒源,6900,其他,万寿儒源,4
烟台,海景苑,9000,其他,海景苑,3
烟台,香檀汇海居,9200,其他,香檀汇海居,5
烟台,万城一品公馆,19784,其他,万城一品公馆,6
烟台,紫金世家,6680,其他,紫金世家,4
烟台,山青木华,20800,其他,山青木华,4
烟台,中海知孚里,26500,中海,知孚里,3
烟台,逍遥公寓,7700,其他,逍遥公寓,4
烟台,茂源碧海山庄,23500,其他,茂源碧海山庄,6
烟台,中建悦海和园,11000,中建,悦海和园,4
烟台,万科西雅图派克街区,15000,万科,西雅图派克街区,7
烟台,檀香苑商铺,13500,其他,檀香苑商铺,5
烟台,中传百乐里,7000,其他,中传百乐里,5
烟台,保利紫薇郡,12500,保利,紫薇郡,3
烟台,保利香榭里公馆,11000,保利,香榭里公馆,5
烟台,恒大御景半岛商务办公楼,6200,恒大,御景半岛商务办公楼,9
烟台,新城明昱锦园,8500,新城,明昱锦园,4
烟台,丰金广场商铺,16800,其他,丰金广场商铺,6
烟台,万科御龙山悦莊,27000,万科,御龙山悦莊,5
烟台,万科城市之光SOHO,7500,万科,城市之光SOHO,8
烟台,海悦城,7800,其他,海悦城,3
烟台,星颐广场,价格待定,其他,星颐广场,4
烟台,万科假日风景,价格待定,万科,假日风景,4
烟台,天颐和园,6900,其他,天颐和园,4
烟台,清华苑,6800,其他,清华苑,3
烟台,东华丽景花园,7848,其他,东华丽景花园,6
宜昌,金亚东湖书院,6400,其他,金亚东湖书院,6
宜昌,龙盘湖龙岛六号,12800,其他,龙盘湖龙岛六号,7
张家口,御泉公馆,9500,其他,御泉公馆,4
张家口,拉斐水岸,7000,其他,拉斐水岸,4
张家口,观澜墅,23000,其他,观澜墅,3
张家口,大成玉墅湾,8200,其他,大成玉墅湾,5
张家口,黄帝城小镇云锦台,14000,其他,黄帝城小镇云锦台,8
张家口,垣著MOMA,8900,其他,垣著MOMA,6
张家口,垣郡MOMA,6200,其他,垣郡MOMA,6
张家口,鸿坤葡萄酒小镇悦山湖,8300,其他,鸿坤葡萄酒小镇悦山湖,10
张家口,名爵滨河花园,8700,其他,名爵滨河花园,6
张家口,晟嘉理想湾,10800,其他,晟嘉理想湾,5
张家口,荣盛阿尔卡迪亚锦绣澜山,3700,荣盛,阿尔卡迪亚锦绣澜山,9
张家口,水岸云天小区,10500,其他,水岸云天小区,6
张家口,建张爵世公馆,8000,其他,建张爵世公馆,6
张家口,利民城上城,6999,其他,利民城上城,5
张家口,华新园,6188,其他,华新园,3
张家口,阳光城翡丽府,6800,阳光城,翡丽府,3
张家口,金悦广场,9500,其他,金悦广场,4
张家口,宣府第一城,7000,其他,宣府第一城,5
张家口,中国铁建西山国际城,6400,中国铁建,西山国际城,5
张家口,融创奥城,8000,融创,奥城,2
张家口,花都水岸,5500,其他,花都水岸,4
张家口,开元瑞府,7800,其他,开元瑞府,4
张家口,朗诗东山逸园,11000,其他,朗诗东山逸园,6
张家口,铭洲西山宜居,5500,其他,铭洲西山宜居,6
张家口,东胜紫御康城,5800,其他,东胜紫御康城,6
张家口,京科北平苑,9500,其他,京科北平苑,5
张家口,博锐枫景,6800,其他,博锐枫景,4
张家口,八达岭阿尔卡迪亚波尔多庄园,8000,其他,八达岭阿尔卡迪亚波尔多庄园,13
张家口,都瑞家园,价格待定,其他,都瑞家园,4
张家口,红旗北郡,8900,其他,红旗北郡,4
张家口,新明轩,6600,其他,新明轩,3
张家口,崇德丽景,价格待定,其他,崇德丽景,4
张家口,绿城燕语桃源,10000,绿城,燕语桃源,4
张家口,东胜紫御名著,6300,其他,东胜紫御名著,6
张家口,京北橡树湾,6500,其他,京北橡树湾,5
张家口,中都院,8800,其他,中都院,3
张家口,中机京山樾,7500,其他,中机京山樾,5
张家口,汤山原著,7000,其他,汤山原著,4
张家口,晨鸣航空小镇观湖华府,23000,其他,晨鸣航空小镇观湖华府,10
张家口,万科京城上方,9500,万科,京城上方,4
张家口,龙爵学府,9000,其他,龙爵学府,4
张家口,金域首府,8500,其他,金域首府,4
张家口,晨光花城,8200,其他,晨光花城,4
张家口,中泰城,8900,其他,中泰城,3
张家口,天穆臻园,6300,其他,天穆臻园,4
张家口,汇鑫雍华府,7700,其他,汇鑫雍华府,5
张家口,京北华侨城,9000,其他,京北华侨城,5
张家口,名门华府御景园,5500,其他,名门华府御景园,7
张家口,京北尚阁,10000,其他,京北尚阁,4
张家口,城城上北,6378,其他,城城上北,4
张家口,金鑫诚园,8500,其他,金鑫诚园,4
张家口,奥林景泰嘉苑,7000,其他,奥林景泰嘉苑,6
张家口,拾光美麗山,5400,其他,拾光美麗山,5
张家口,兰顿尚品,8500,其他,兰顿尚品,4
张家口,格调云居,4300,其他,格调云居,4
张家口,兰顿经典,7000,其他,兰顿经典,4
张家口,岭秀城三号院,8000,其他,岭秀城三号院,6
张家口,鸿翔华泰城,6800,其他,鸿翔华泰城,5
张家口,金尊华府,9500,其他,金尊华府,4
张家口,瑞园蓝岸,17000,其他,瑞园蓝岸,4
张家口,府城尚品,6800,其他,府城尚品,4
张家口,天保京北健康城,5800,其他,天保京北健康城,7
张家口,京都花园,7800,其他,京都花园,4
张家口,盛奥利嘉,9000,其他,盛奥利嘉,4
张家口,奥林第一城,7700,其他,奥林第一城,5
张家口,八达岭孔雀城,7500,其他,八达岭孔雀城,6
张家口,八达岭五彩天街,6000,其他,八达岭五彩天街,7
张家口,中国铁建益书苑,7200,中国铁建,益书苑,3
张家口,中国铁建林语上院,9500,中国铁建,林语上院,4
